codigo,barcode,nome,modelo,preco,unidade,fonte
1050701,7908552003285,FONTE DE ALIMENTACAO 9V/1A KP-CA576,,7.99,UN,megamix
1452901,7908227225561,FONTE DE ALIMENTACAO 9V/3A MTT-0903,,19.99,,megamix
896401,7892022033165,FONTE DE ALIMENTACAO 9V/5A MTT-0905,,21.99,UN,megamix
968201,2010000029978,FONTE DE ALIMENTACAO SLIM 12V/1A,KP-CA567,9.9,UN,megamix
1399201,7908125215343,FONTE DE ALIMENTAÇÃO 12.6V/1A LE-0178,,6.99,UN,megamix
1359601,7908227211779,FONTE DE CHOCOLATE MAZ-121B 220V,,99.99,,megamix
1449101,7908125215350,FONTE PARA PARAFUSADEIRA 12.6V/2A,LE-0179,13.99,UN,megamix
217101,7892586565652,FONTE PARA PS2 HYS-P2031/BM231,PII70000,28.99,UN,megamix
3039,7898594120326,FONTE REAL ATX P/PC 200W KP-517,,49.99,UN,megamix
300901,7898594126298,FONTE REAL ATX P/PC 400W KP-532,,94.99,,megamix
269517,7898594126304,FONTE REAL ATX P/PC 450W KP-533,,119.99,UN,megamix
268458,7898594124584,FONTE REAL ATX P/PC 500W KP-522,,99.99,UN,megamix
269516,7898594126311,FONTE REAL ATX P/PC 500W KP-534,,124.99,UN,megamix
1424101,7908552004497,FONTE REAL ATX P/PC 500W KP-534RGB,,144.99,,megamix
269518,7898594126328,FONTE REAL ATX P/PC 600W KP-535,,149.99,UN,megamix
1385301,7898766444496,FRIGIDEIRA OIH-2020,,44.0,UN,megamix
1362101,7898766444502,FRIGIDEIRA OIH-2021,,44.99,UN,megamix
1362001,7898766449767,FRIGIDEIRA OIH-2026,,44.99,,megamix
1362801,7898766449774,FRIGIDEIRA OIH-2027,,44.99,UN,megamix
1412501,7901029803333,FRIGIDEIRA OIH-2032,,41.99,UN,megamix
1296901,7908782210361,FUSIVEIS DE VIDRO C/100UNID BOM-5535,,13.99,UN,megamix
1209001,2010000003343,GAME BOX PORTATIL M3,,89.99,,megamix
1460101,7908552013437,GAME PORTATIL KP-GX02,Vigência : 21/05/2026até 21/05/2026,61.99,UN,megamix
1419901,7908227223055,GAME PORTATIL MAY-M22P,,345.0,UN,megamix
775601,7892021053102,GAME STICK CONTROLADOR MAY-008,,119.99,UN,megamix
739601,7892021061626,GAMEPAD CONTROLADOR MAY-009,,169.99,,megamix
1386401,7897725660304,GAMEPAD PARA JOGOS KAP-6030W,,119.99,UN,megamix
1445201,7893095444728,GARRAFA TERMICA 500ML BM-P1649,KA-0109,24.99,UN,megamix
1461801,2010000007679,GARRAFA TERMICA 500ML JSX-40,,24.99,UNI,megamix
1461701,7893325310724,GARRAFA TERMICA 750ML JXS-1072,,37.8,,megamix
1257801,7893595902698,GARRAFA TERMICA 800ML BM-P1352,,26.99,UND,megamix
1461901,2010000007686,GARRAFA TERMICA 800ML JSX-10,,27.99,UNI,megamix
1384801,7897725600829,GLOBO COM CAIXA DE SOM KA-L82,LK-173B,34.99,UN,megamix
1017501,7898823060102,GLOBO DE LUZ AL-L10,,19.99,,megamix
1384901,7897725600966,GLOBO DE LUZ KA-L96 LK-3098,,21.99,UN,megamix
1428401,7893325053003,GRAMPEADOR 20PG. H300,,14.99,UN,megamix
1242101,7897702463652,GRAMPEADOR KA-6365,,11.99,UN,megamix
1316801,7908125211000,GRAMPEADOR LE-6011,,14.99,,megamix
1428701,7893302579786,GRAMPEADOR LONGO H7978,Vigência : 21/05/2026até 21/05/2026,34.99,UN,megamix
1404501,7898766442904,GRAMPEADOR OIA-8202,,12.8,UN,megamix
1149401,7908782200249,GRAMPEADOR PROFISSIONAL BOM-1502,,26.99,UN,megamix
1168101,7897702463423,GRAVADOR DE CONDUCAO KA-6342,,54.99,,megamix
1046201,7898594121514,HD EXTERNO 1T KP-HD807,,459.99,UN,megamix
956201,7898594125796,HD EXTERNO 250GB KP-HD808,,119.99,UN,megamix
956301,2010000029503,HD EXTERNO 500GB KP-HD810,,229.99,UN,megamix
1133601,7908552003988,HD INTERNO 1TB KP-HD831,,279.99,,megamix
1193601,7908552003971,HD INTERNO 500GB KP-HD830,,139.99,UN,megamix
44201,7898594121620,HUB 10 PORTAS USB 2.0 HB-T69,,24.99,UN,megamix
852901,4u,HUB 4 PORTAS USB 3.0 AU-4U ALTOMEX,,13.99,UN,megamix
886501,2010000028162,HUB 4 PORTAS USB 3.0 KA-1169,,13.99,,megamix
1299401,7908552009454,HUB 4 PORTAS USB 3.0 KP-HB517 KNUP,,26.99,UN,megamix
803201,745760072859,HUB 4 PORTAS USB 3.0 LEY-201,,15.99,UN,megamix
1311101,7908552009539,HUB 5 EM 1 USB3.0/ USB2.0 /SD /TF,KP-HB519,21.99,UN,megamix
1308801,7897724315205,HUB 5EM1 TYPE-C USB KA-1520,,21.99,,megamix
1081301,6920230717148,HUB 7 PORTAS COM FONTE LEY-88,Vigência : 21/05/2026até 21/05/2026,24.99,UN,megamix
44101,7898594121613,HUB 7 PORTAS USB 2.0 HB-T68,,24.99,UN,megamix
981901,7899718707584,HUB COM LEITOR DE CARTAO UH-R230,T109,14.8,UN,megamix
1333901,7898820225924,HUB TYPE-C 4EM1 HDMI/PD/2USB 3.0,AU-592,51.99,,megamix
680601,7898901123552,HUB TYPE-C COM RJ45 3.1 LE-5575,,24.99,UN,megamix
888001,7899718706273,HUB USB 4 PORTAS 3.0 UH-30A,,11.99,UN,megamix
1948,7898594121279,HUB USB 4P HB-T56 KNUP T56,,6.99,UN,megamix
2522,7633333,HUB USB 4P HB-T63 KNUP,,10.99,,megamix
1049101,6920230717131,HUB USB 7 PORTAS 3.0 LEY-1840,,21.99,UN,megamix
1426601,7897724860507,HUB USB-C/RJ45/HDMI/USB 5PORTAS,KA-6050,36.99,UN,megamix
1311201,7908552008839,HUB USB2.0/ USB3.0 /HDMI /REDE /TYPE-C,KP-HB507,49.99,UN,megamix
1151601,7908611102355,ILUMINAD. RING LIGHT 10'' RGB SEM TRIPE,OR-PL10R,24.99,,megamix
1449001,7908611105998,ILUMINAD. RING LIGHT 12'' RGB OR-PL12R,SEM TRIPE,29.99,UN,megamix
1400401,7908611102881,"ILUMINAD. RING LIGHT 6"" OR-PL06",,16.99,UN,megamix
1148701,7897571155252,ILUMINAD. RING LIGHT 8'' BM-L02,,24.99,UN,megamix
1333501,7908611106001,ILUMINAD. RING LIGHT SEM TRIPE RGB,14'' OR-PL14R,39.99,,megamix
1333401,7908611102348,ILUMINAD. RING LIGHT SEM TRIPE 14'',OR-PL360,37.99,UN,megamix
1346701,7897725014459,IMPRESSORA TERMICA KA-1445,,84.99,UN,megamix
1330001,7908552002875,IMPRESSORA TERMICA PARA ETIQUETA,KP-IM604,499.99,UN,megamix
1453401,7901029804101,IMPRESSORA TERMICA PARA ETIQUETA,OIA-8374,346.99,,megamix
1453501,7898766445349,IMPRESSORA TERMICA PARA ETIQUETA,OIA-8381,349.99,UN,megamix
1453301,7901029805085,IMPRESSORA TERMICA PORTATIL OIA-8373,,184.99,UN,megamix
238701,7898594123730,INVERSOR DE POTENCIA 12V 500W/110V,LB-507,139.99,UN,megamix
238801,7898594123747,INVERSOR DE POTENCIA 12V 500W/220V,LB-507A,129.99,,megamix
1313001,2010000004975,INVERSOR DE POTENCIA 200W KP-IN900,110V,91.99,UN,megamix
689901,7898652417825,INVERSOR DE POTENCIA AUTO. KP-TC13,12VDC 300W/110V,129.99,UN,megamix
332401,552,INVERSOR DE POTENCIA KP-552 110V,,69.99,UN,megamix
1383801,7898766441112,IRRIGADOR DENTAL OIH-5407,,32.8,,megamix
1101501,7892022082316,JOGO CHAVES DE FENDA LWJ-160,,7.99,UN,megamix
1268701,7908782210019,JOGO DE BITS DUPLO 65MM,PARAFUSADEIRA BOM-5003,7.99,UN,megamix
1149901,7908782200638,JOGO DE BROCAS BOM-5001,,9.99,UN,megamix
1371001,7898802507253,JOGO DE CARTAS AL-725 6177,,9.99,,megamix
1402701,7901029800240,JOGO DE CARTAS BARALHO OIF-7810,Vigência : 21/05/2026até 21/05/2026,8.99,UN,megamix
1213101,7908782206173,JOGO DE CHAVE ALLEN BOM-3208,,13.8,UN,megamix
1376901,7908782210842,JOGO DE CHAVE ALLEN BOM-3216,,6.99,UNI,megamix
1357101,2010000005309,JOGO DE CHAVE COMBINADA CATRACA,BOM-3213,114.99,,megamix
1214701,7908782206166,JOGO DE CHAVE TORX BOM-3207,,16.99,UN,megamix
1356701,7908782211399,JOGO DE CHAVES CANHAO BOM-3220,,19.99,UN,megamix
1198301,7908782200645,JOGO DE CHAVES DE BOCA BOM-3202,,29.99,UN,megamix
1328001,7908782207644,JOGO DE CHAVES DE CATRACA SOQUETE,BOM-3913,64.99,,megamix
1106201,7908782200454,JOGO DE CHAVES TORKS BOM-3206,,13.99,UN,megamix
861701,7892022010142,JOGO DE DOMINO 7MM LK-5008,,16.99,UN,megamix
1244501,7897702414173,JOGO DE DOMINO KA-1417,,21.99,UN,megamix
1161701,7892024030728,JOGO DE DOMINO MALETA 8MM,LKN-5008A,24.99,,megamix
1278001,7908782207477,JOGO LIMAS 6 PECAS BOM-3405,,9.99,UN,megamix
1460801,6972520251481,JOYSTICK PARA JOGOS TP4-1886,,259.99,UNI,megamix
1336501,7908782210347,KIT 120 FUSIVEIS AUTOMOTIVO BOM-5533,,12.8,UND,megamix
1123101,7908782200737,KIT 3 ALICATES BOM-3703,,19.99,,megamix
1256401,7908611104717,KIT 3 COOLERS GABINETE C/,CONTROLADOR G-VR346K C/LED,89.99,UN,megamix
1450001,7908611101785,KIT 3 COOLERS GABINETE,C/CONTROLADOR G-VR335K C/LED,79.99,UN,megamix
1336601,7908782210354,KIT 306 FUSIVEIS C/CHAVE TESTE AUTO,BOM-5534,44.99,UN,megamix
1183501,7908782203158,KIT 5 SOQUETES CANHAO MAGNETICO,BOM-5010,8.99,,megamix
1183401,7908782203165,KIT 5 SOQUETES CANHAO MAGNETICO,BOM-5011,8.99,UN,megamix
1413401,7897725812475,KIT ABRIDOR DE VINHOS KA-1247,,44.99,UN,megamix
1453601,7901029807300,KIT ABRIDOR DE VINHOS RECARREG.,OIH-2405,44.99,UN,megamix
1370801,7898729414948,KIT APARADOR 3 EM 1 ON-MA017,,34.99,,megamix
1365601,7908782210897,KIT BASTAO COLA QUENTE 11MM,BOM-5537,5.99,UN,megamix
1365501,7908782210880,KIT BASTAO COLA QUENTE 7MM BOM-5536,,5.5,UN,megamix
1374501,7908782204148,KIT CATRACA COM CINTA 2.5CM*4.5M,BOM-7431,37.99,UNI,megamix
1108501,7908782201154,KIT CHAVE CATRACA ARTICULAVEL,BOM-3904,21.99,,megamix
1091101,7908782201253,KIT CHAVE DE CATRACA BOM-3905,,34.99,UN,megamix
1167501,7908782201666,KIT CHAVE DE PRECISAO BOM-3114,,29.99,UN,megamix
1239201,7908782206203,KIT CHAVE SOQUETE 10 PECAS COM,ESTOJO BOM-3909,24.99,UNI,megamix
1091001,7908782200973,KIT CHAVE TORX 38PCS BOM-3109,,31.99,,megamix
1296101,7908782208801,KIT CHAVES DE FENDA E PHILLIPS 6PCS,BOM-3120,23.8,UND,megamix
1153601,7891123017111,KIT CHAVES DE FENDA EL-1711,,14.99,UN,megamix
1113501,7908782201123,KIT CHAVES FENDA E PHILIPS BOM-3111,,13.8,UN,megamix
1297001,7908782208795,KIT CHAVES FENDA E PHILLIPS E,TESTADOR BOM-3119,14.99,,megamix
1170001,7908782200157,KIT CHAVES ISOLADAS BOM-3110,,19.99,UN,megamix
1167201,7908782200942,KIT CHAVES MANUTENCAO DE CELULAR,BOM-3108,9.99,UN,megamix
1268401,7908782208047,KIT COM 2 CHAVES DE BOCA BOM-3212,,21.99,UN,megamix
1238301,7908782200751,KIT COM 31 CHAVES DE PRECISAO,BOM-3101,7.99,,megamix
1063201,7908552003933,KIT DE ADAPTADORES KP-HM008,,11.99,UN,megamix
1383501,7908782204704,KIT DE BROCAS 5PCS 4MM A 10MM,BOM-5033,7.99,UN,megamix
1213401,7908782200539,KIT DE CHAVES ALLEN BOM-3201,,9.99,UN,megamix
1090801,7908782201222,KIT DE FERRAMENTAS 7 PCS BOM-3901,,31.99,,megamix
1321801,7908782208856,KIT DE FUSIVEIS AUTOMOTIVO BOM-5531,,6.99,UN,megamix
1304401,7898729413279,KIT DE GALHETAS E PORTA TEMPEROS,4PCS ON-LD007,36.99,UNI,megamix
1270401,7897720241157,KIT DE GRAVACAO KA-ZP115,,32.8,UN,megamix
1241901,7897702463720,KIT DE PAPELARIA 5PECAS KA-6372,,12.99,,megamix
1268001,7908782200669,KIT DE SOBRANCELHA 10 PECAS,BOM-3702,23.8,UN,megamix
1091201,7908782201239,KIT FERRAMENTA 12PCS BOM-3902,,45.99,UN,megamix
1103001,7908782200522,KIT FERRAMENTA CHAVES SOQUETES,BOM-3906,24.99,UN,megamix
1167001,7908782203141,KIT FERRAMENTAS 126PCS BOM-3907,,99.9,,megamix
1201601,7908782201246,KIT FERRAMENTAS 27PCS BOM-3903,,79.99,UN,megamix
1110701,7897700453358,KIT FERRAMENTAS DE 63PCS KA-7713,,41.99,UN,megamix
1175201,7908782200140,KIT FITA ISOLANTE BOM-1303,,5.99,UN,megamix
1446101,7898766444717,KIT MANICURE 18 PECAS OIH-5406,,24.99,,megamix
1167101,7908782200591,KIT MINI SERRA BOM-3601,,18.9,UN,megamix
1242001,7897702463713,KIT PAPELARIA 3 PECAS KA-6371,,9.99,UN,megamix
1264101,7898729413521,KIT PARA COZINHA 3PECAS ON-LD011,,14.99,UN,megamix
1391801,7897702415262,KIT PARA COZINHA KA-1526,,11.99,,megamix
1304301,7898729413262,KIT PORTA TEMPEROS C/6 PECAS,ON-LD006,24.99,UNI,megamix
1337301,7908782205947,KIT REPARO PNEU 14PCS BOM-3625,,8.99,UN,megamix
395501,7908125210867,KIT SENSOR SC190D SC-190D,,24.99,UN,megamix
1123001,7908782200447,KIT SERRA COPO BOM-5201,,12.99,,megamix
1337001,7908782206197,KIT SOQUETES COM ENCAIXE 1/2 12PECAS,BOM-3210,43.8,UN,megamix
1295701,7908782206180,KIT SOQUETES COM ENCAIXE 1/4 28PECAS,BOM-3209,44.99,UND,megamix
1431301,7897725258808,KIT TECLADO E MOUSE COM FIO KA-5880,,49.99,UN,megamix
1431401,7897725258907,KIT TECLADO E MOUSE COM FIO KA-5890,,51.99,,megamix
1444101,7897702506700,KIT TECLADO E MOUSE COM FIO KA-670,,41.99,UN,megamix
1025801,7908552003490,KIT TECLADO E MOUSE COM FIO KP-TE124,,43.99,UN,megamix
1328401,7908552010153,KIT TECLADO E MOUSE COM FIO KP-TE149,,29.99,UN,megamix
1439701,6920231030024,KIT TECLADO E MOUSE GAMER C/ FIO,LEY-2074,49.99,,megamix
850601,7898652415234,KIT TECLADO E MOUSE GAMER KP-TE115,,49.99,UN,megamix
1027201,7897724006851,KIT TECLADO E MOUSE KA-685 B BLUET.,RECARREG.,44.99,UN,megamix
1159401,7908552005753,KIT TECLADO E MOUSE MECANICO,KP-TE131,112.8,UNI,megamix
1048301,7899718708093,KIT TECLADO E MOUSE S/FIO BK-S1000M,,67.99,,megamix
1375101,668e,KIT TECLADO E MOUSE S/FIO KA-668 E,,89.99,UN,megamix
835601,7898953501346,KIT TECLADO E MOUSE S/FIO KP-2063,,58.99,UN,megamix
811201,7898953501353,KIT TECLADO E MOUSE S/FIO KP-2064,,59.99,UN,megamix
1322901,7908552009676,KIT TECLADO E MOUSE S/FIO KP-TE134,,71.99,,megamix
1389701,7897725106680,KIT TECLADO E MOUSE SEM FIO,DOBRAVEL KA-668 C,49.99,UN,megamix
734001,8563486006666,KIT TECLADO E MOUSE SEM FIO KA-666,,54.99,UN,megamix
1444001,7897725006683,KIT TECLADO E MOUSE SEM FIO KA-668,KA-668 B,59.99,UN,megamix
1046101,7908552003599,KIT TECLADO E MOUSE SEM FIO KP-TE123,,56.99,,megamix
1298201,6920241024020,KIT TECLADO E MOUSE SEM FIO LEY-176A,,89.99,UN,megamix
1377201,7908782209075,KIT TERMINAL ELETRICO 280 PCS,BOM-5513,23.99,UN,megamix
1392901,7901029801469,KIT TESOURA 3 PÇAS OIA-8241,,11.99,UN,megamix
1386801,7908782201185,KIT TESOURA 5PÇS BOM-3302,,13.99,,megamix
1429501,7893302527084,KIT TESOURA PODAR E ESTILETE H2708,,13.99,UN,megamix
1334401,7897725250734,KIT TESOURAS 4PECAS KA-5073,,41.99,UN,megamix
1398201,7908161407313,LAMPADA BLUETOOTH RGB D-LY01,,41.99,UN,megamix
981101,745760071203,LAMPADA COLORIDA GIRATORIA LEY-07,,10.99,,megamix
1376801,7908782210033,LAMPADA DE EMERGENCIA 60LEDS,BOM-4502,25.99,UNI,megamix
1277201,7898766443543,LAMPADA DE LED DOBRAVEL OIH-4950,,18.9,UNI,megamix
1277901,7898766443567,LAMPADA DE LED DOBRAVEL OIH-4952,,8.99,UNI,megamix
1414501,7908881402780,LAMPADA DE LUZ NEGRA 110V LP-002,,19.99,,megamix
1204701,7908782205084,LAMPADA EMERG.SOLAR RECARREGAVEL,BOM-4212,21.99,UN,megamix
1441201,7908125215053,LAMPADA INTELIGENTE SC-9412,,26.99,UN,megamix
922001,12355966,LAMPADA LED AL-4881,,13.99,UN,megamix
881201,7898820243218,LAMPADA LED AL-4883 LK-G20,,35.99,,megamix
1291801,7898824914404,LAMPADA LED BULB RECARREGAVEL 20W,AL-B1440,24.5,UN,megamix
938801,7897717815132,LAMPADA LED BULB RECARREGAVEL,KA-L1513,35.99,UN,megamix
1024401,7897743522431,LAMPADA LED RGB KA-L5,,19.99,UN,megamix
1376701,7808782214741,LAMPADA SOLAR LED COM,VENTILADORES BOM-4228,32.8,,megamix
324,6939020440876,LANTERNA 19 LED DP-1706,,44.99,UN,megamix
1153501,2010000001813,LANTERNA A PILHA COLORIDA EL-2709,,7.99,UN,megamix
1153001,7897764304306,LANTERNA BASTAO CREE KA-6430,,59.99,UN,megamix
1454001,7908782205312,LANTERNA C/MARTELO IMA RECARREG,BOM-4309,11.99,,megamix
1266901,7908782210064,LANTERNA COM MALETA DE,FERRAMENTAS BOM-4503,62.99,UN,megamix
1232601,7908782204957,LANTERNA DE CABECA 8 LEDS BOM-4016,,16.99,UN,megamix
1305801,7908782204858,LANTERNA DE CABECA BOM-4006,,12.99,UN,megamix
1319401,7897741813555,LANTERNA DE CABECA KA-L1355,,12.8,,megamix
1134,6939020440968,LANTERNA DE CABECA LED DP-722B,Vigência : 21/05/2026até 21/05/2026,29.99,UN,megamix
1083701,7897741819755,LANTERNA DE CABECA REC. SOLAR,KA-L1975,15.99,UN,megamix
1372701,7908782204810,LANTERNA DE CABECA RECARREGAVEL,BOM-4002,19.99,UN,megamix
1267101,7908782204841,LANTERNA DE CABECA RECARREGAVEL,BOM-4005,9.99,,megamix
955701,6939020444447,LANTERNA DE CABECA RECARREGAVEL,DP-744C,24.99,UN,megamix
1442801,7908782204803,LANTERNA DE CABEÇA COM 3 LEDS,BOM-4001,27.99,UN,megamix
1304701,7898729413729,LANTERNA DE LED C/LUZ LATERAL,ON-LT024,42.99,UND,megamix
1076001,7892023081868,LANTERNA DE LED LT-446,,14.99,,megamix
1303901,7898729413705,LANTERNA DE LED ON-LT022,,39.99,UN,megamix
1448701,7898729415365,LANTERNA DE LED ON-LT039,,29.99,UN,megamix
1246501,6939020444836,LANTERNA LED 8W DP-7313,,69.99,UN,megamix
1361601,7908044610755,LANTERNA LED LE-8351,,24.99,,megamix
1205001,7908782205268,LANTERNA LED RECARREGAVEL,BOM-4303,9.99,UN,megamix
1251801,7897702475839,LANTERNA LED RECARREGAVEL KA-L7583,,18.99,UN,megamix
1289001,7897702413541,LANTERNA LUZ COLORIDA A PILHA,KA-L1354,11.99,UN,megamix
578801,7892019071811,LANTERNA LUZ NEGRA LT-406,,9.99,,megamix
1016701,7897741819939,LANTERNA PARA BICICLETA KA-L1993,Vigência : 21/05/2026até 21/05/2026,24.99,UN,megamix
1426001,7908782205466,LANTERNA RECARREGAVEL BOM-4315,,39.99,UN,megamix
1440001,7893302537922,LANTERNA RECARREGAVEL H3792,,49.99,UN,megamix
754101,7891755813150,LANTERNA RECARREGAVEL KA-L1315,,49.99,,megamix
1205101,7908782205299,LANTERNA RECARREGAVEL USB,BOM-4306,17.99,UN,megamix
1173501,7897782165187,LANTERNA RECARREGAVEL USB E SOLAR,KA-L6518,45.99,UN,megamix
1148501,7898822090018,LANTERNA TATICA RECARREGAVEL,AL-B9001 X900,33.8,UN,megamix
1379701,7908782205336,LANTERNA TATICA RECARREGAVEL,BOM-4313,39.99,,megamix
1453901,7908782205329,LANTERNA TATICA RECARREGAVEL USB,BOM-4310,12.99,UN,megamix
1008601,7908552002608,LEITOR CODIGO BARRAS E BOLETO C/FIO,KP-1017A+ C/SUPORTE,74.99,UN,megamix
991401,7908552002585,LEITOR CODIGO BARRAS E BOLETOS,S/FIO KP-1018A,104.99,UN,megamix
1116301,7908552002592,LEITOR CODIGO DE BARRAS C/FIO,KP-1017A,64.99,,megamix
803501,7898953501261,LEITOR CODIGO DE BARRAS KP-1027,,84.99,UN,megamix
837601,7899718706198,LEITOR CODIGO DE BARRAS LCB-150,,74.99,UN,megamix
740301,7899718706228,LEITOR CODIGO DE BARRAS LCB-180,,74.99,UN,megamix
1018601,7899718707027,LEITOR CODIGO DE BARRAS SEM FIO,BOLETO LCB-S600A,119.99,,megamix
1457001,7897725069008,LEITOR DE CARTAO 2EM1 3.0 KA-6900,Vigência : 21/05/2026até 21/05/2026,13.99,UN,megamix
939101,7893085601360,LEITOR DE CARTAO 32 IN 1 DKQ-220,KA-1107,3.99,UN,megamix
1381501,7908552006897,LEITOR DE CARTAO MICRO SD KP-HM039,,3.6,UN,megamix
1451401,7891234500649,LEITOR DE CODIGO DE BARRAS 1D/2D,CE-O1554,279.99,,megamix
1451501,7891234500601,LEITOR DE CODIGO DE BARRAS COM FIO,1D CE-O1550,89.99,UNI,megamix
1103801,7899718706808,LEITOR DE CODIGO DE BARRAS E 2D QR,LCB-Q210,94.99,UN,megamix
1460201,7908552012447,LEITOR DE CODIGO DE BARRAS KP-LE712,,199.99,UN,megamix
1305301,7898766444649,LEITOR DE CODIGO DE BARRAS OIA-8361,,119.99,,megamix
1280301,7908782203080,LEVANTADOR DE MOVEIS BOM-3603,,34.99,UN,megamix
1434701,7898446730604,LIMPA TELAS 120ML IMPLASTEC SEM,FLANELA,12.8,UN,megamix
1124801,7898446730079,LIMPA TELAS 60ML IMPLASTEC COM,FLANELA PALT0030CX 6035CX,14.99,UN,megamix
959001,7898446731458,LIMPA TELAS 60ML IMPLASTEC SEM,FLANELA PACL0126CX 6035CX,7.99,,megamix
1164201,7897720251422,LIXA DE PES RECARREGAVEL KA-5142,,54.99,UN,megamix
1373101,7898766441129,LIXADOR DE PE ELETRICO OIH-5402,,19.99,UN,megamix
1355401,7897702590914,LOCALIZADOR KA-9091,,18.99,UN,megamix
1453001,7901029806136,"LOUSA MAGICA 10"" OIA-8356",,10.99,,megamix
1453101,7901029806143,"LOUSA MAGICA 12"" OIA-8357",Vigência : 21/05/2026até 21/05/2026,12.99,UN,megamix
1425001,7901029801988,LOUSA MAGICA OIA-8353,,22.8,UN,megamix
1424901,7898766446353,LUMINARIA ASTRONAUTA OIH-4881,,49.99,UN,megamix
1276801,7898766443659,LUMINARIA COM VENTILADOR OIH-4954,,84.99,,megamix
1277401,7898766443666,LUMINARIA COM VENTILADOR OIH-4955,,33.8,UNI,megamix
1285301,7898766443673,LUMINARIA COM VENTILADOR OIH-4956,,49.99,UN,megamix
1379101,7897782165088,LUMINARIA DE EMERGENCIA LED KA-L6508,,37.99,UN,megamix
1441701,7901029802992,LUMINARIA DE EMERGENCIA OIH-4821,,32.8,,megamix
1288601,7908782210057,LUMINARIA DE JARDIM SOLAR BOM-4602,,27.99,UN,megamix
1355901,7898766440788,LUMINARIA DE LED DOBRAVEL OIH-4700,,84.99,UN,megamix
1436701,7898766440795,LUMINARIA DE LED DOBRAVEL OIH-4701,,64.99,UN,megamix
1445601,720118798766,LUMINARIA DE LED SILICONE PANDA,LT-2004,26.99,,megamix
1428201,7893302537281,LUMINARIA DE LED USB H3728,,59.99,UN,megamix
1184601,7897782165095,LUMINARIA DE MESA ASTRONAUTA,KA-T6509,22.99,UN,megamix
1258901,7897792614118,LUMINARIA DE MESA KA-T1411,,18.99,UND,megamix
1054301,7897702317016,LUMINARIA DE MESA KA-T1701/ KA-T1711,,24.99,,megamix
1432801,7897724917072,LUMINARIA DE MESA KA-T1707,Vigência : 21/05/2026até 21/05/2026,34.99,UN,megamix
1428301,7893302537915,LUMINARIA DE MESA LED USB H3791,,18.99,UN,megamix
1462501,7901029806990,LUMINARIA DE MESA OIH-4726,,35.99,UNI,megamix
1173201,7897782369950,LUMINARIA DE PAREDE SOLAR 20W,KA-L6995/L6990,31.99,,megamix
998201,7897741819786,LUMINARIA DE PAREDE SOLAR KA-L1978,,19.99,UN,megamix
1289401,7897724812100,LUMINARIA DECORATIVA 10 LAMP. SOLAR,KA-L1210B,33.8,UN,megamix
1289501,7897743512166,LUMINARIA DECORATIVA SOLAR KA-L122,,22.5,UN,megamix
1375901,7898729414283,LUMINARIA LED 30W ON-LU252,,36.99,,megamix
1463001,7898766445141,LUMINARIA LED ASTRONAUTA OIH-4856,,11.5,UNI,megamix
1412701,7901029800523,LUMINARIA LED CAPIVARA OIH-4753,,21.99,UN,megamix
1412601,7901029800516,LUMINARIA LED COELHO OIH-4752,,17.99,UN,megamix
1321201,7898766444946,LUMINARIA LED DOBRAVEL OIH-4706,,21.99,,megamix
1462901,7898766446834,LUMINARIA LED ESPACIAL GIRATORIA,OIH-4864,29.99,UNI,megamix
1462701,7898766440832,LUMINARIA LED ESPACIAL OIH-4850,,11.5,UNI,megamix
1138301,7897795117098,LUMINARIA LED MESA KA-T1709,,19.99,UN,megamix
1356101,7898766446766,LUMINARIA LED OIH-4708,,35.99,,megamix
1414601,7898766444137,LUMINARIA LED OIH-4941,Vigência : 21/05/2026até 21/05/2026,19.99,UN,megamix
1266301,7892023112623,LUMINARIA LED SILICONE AKL-L011,,45.99,UNI,megamix
1352401,7898766446322,LUMINARIA LED SILICONE OIH-4804,CAPIVARA,29.99,UN,megamix
1352301,7898766446339,LUMINARIA LED SILICONE OIH-4805,UNICORNIO,29.99,,megamix
1355601,7898766446346,LUMINARIA LED SILICONE OIH-4806 DINO,,29.99,UN,megamix
1401701,7898729414405,LUMINARIA REPELENTE ON-LU112 110V,,18.9,UN,megamix
1304101,7898729414412,LUMINARIA REPELENTE ON-LU112 220V,,18.9,UN,megamix
1133201,7898729412166,LUMINARIA SOLAR 100W ON-LU202,,89.99,,megamix
1319601,7898729414269,LUMINARIA SOLAR 200W ON-LU241,,144.99,UN,megamix
1168501,7898729412548,LUMINARIA SOLAR ON-LU102,,44.99,UN,megamix
1441501,7901029802930,LUMINARIA TNT OIH-4762,,39.99,UN,megamix
1239701,7908782204469,LUVAS DE CHENILLE BOM-7307,,7.99,,megamix
860501,6939020440630,LUZ DE EMERGENCIA RECARREGAVEL,DP-7164,39.99,UN,megamix
1099801,7897782165132,LUZ DE EMERGENCIA SOLAR PORTATIL,KA-L6513,41.99,UN,megamix
1358701,7908044608523,LUZ DE LED LE-2226,,21.99,UN,megamix
1201301,7908782203219,MANDRIL COM CHAVE BOM-5016,,14.99,,megamix
1384201,7908782211979,MANGUEIRA COM ENROLADOR 15M,BOM-7617,64.99,UN,megamix
1204901,7908782204308,MANGUEIRA MAGICA 15M BOM-7610,,29.99,UN,megamix
1217001,7908782204315,MANGUEIRA MAGICA 22.5M BOM-7611,,39.99,UN,megamix
1204801,7908782205893,MANGUEIRA MAGICA 30M BOM-7613,,46.99,,megamix
